x_mm y_mm z_mm
-2.313402 -16.841588 -1.192615
-2.288401 16.835768 -1.172875
-2.274891 -4.545118 -0.104012
-2.326823 4.552869 -0.051034
-2.301891 -1.191743 0.005803
-2.224969 1.129554 -0.036920
-2.300052 -15.144230 -0.927817
-2.257540 15.096404 -0.867963
-2.290347 -4.104004 -0.068045
-2.269119 4.074492 -0.036260
-2.298968 -12.524326 -0.650208
-2.332102 12.557039 -0.606013
-2.287498 -76.006938 -26.003867
-2.261013 75.940852 -25.919065
-2.253146 -2.550197 -0.017521
-2.269203 2.561355 -0.013608
-2.291489 -9.918390 -0.469006
-2.240559 9.966424 -0.370028
-2.289531 -1.920273 -0.012272
-2.287694 1.911187 0.009091
-2.296900 -50.528735 -10.622592
-2.280184 50.515823 -10.877436
-2.272978 -21.533738 -1.875053
-2.255311 21.526886 -1.821873
-2.303495 -7.800526 -0.308055
-2.276719 7.782282 -0.195966
-2.285820 -1.139675 -0.020299
-2.248975 1.160762 -0.063359
-2.252487 -75.568144 -25.356556
-2.292448 75.550664 -25.412110
-2.245784 -37.738009 -5.759648
-2.262122 37.663478 -5.835648
-2.235977 -8.177323 -0.313923
-2.279156 8.172596 -0.218953
-2.237141 -5.511892 -0.131001
-2.228904 5.480107 -0.021494
-2.251376 -30.078704 -3.781301
-2.190509 30.083262 -3.792146
-2.238597 -7.292413 -0.276570
-2.200457 7.304262 -0.182669
-2.173203 -75.138473 -25.150707
-2.299045 75.135501 -24.978488
-2.213888 -50.029903 -10.461764
-2.239445 -3.089788 -0.035250
-2.266573 3.146222 -0.021095
-2.272913 -24.957539 -2.500993
-2.277768 24.932720 -2.675529
-2.178990 -5.014696 -0.100736
-2.231068 4.987798 -0.090189
-2.284764 -1.227756 0.003323
-2.275567 1.201311 -0.049772
-2.304636 -8.706871 -0.353846
-2.208150 8.643081 -0.241676
-2.237502 -1.942577 -0.026571
-2.223586 1.917728 -0.023241
-2.238415 -5.969636 -0.171402
-2.210054 6.042984 -0.074492
-2.248057 -74.714930 -24.950073
-2.227289 74.765617 -24.841942
-2.227246 -2.567616 0.002802
-2.270276 2.590507 -0.038740
-2.256842 -37.316813 -5.489806
-2.244238 37.301708 -5.820251
-2.223004 -3.641287 -0.058392
-2.190981 3.660962 -0.039808
-2.227679 -18.565111 -1.406266
-2.233782 18.543544 -1.367508
-2.221828 -6.856454 -0.240862
-2.235839 6.812958 -0.159007
-2.230065 -49.641321 -10.227877
-2.183907 49.644171 -10.431455
-2.233098 -13.430763 -0.687738
-2.218548 13.439998 -0.738779
-2.245022 -1.227225 0.029619
-2.187848 1.222216 -0.039747
-2.250789 -74.332872 -24.524719
-2.225604 74.311931 -24.801568
-2.193925 -16.447054 -1.054741
-2.249380 16.397662 -1.132090
-2.195669 -29.619851 -3.766047
-2.283177 29.652088 -3.577821
-2.252474 -21.125768 -1.834044
-2.222542 21.065994 -1.710048
-2.143812 -11.302389 -0.495930
-2.211737 11.212467 -0.512359
-2.210490 -14.719747 -0.948486
-2.181061 14.686778 -0.877121
-2.247782 -9.092417 -0.347234
-2.306191 9.112314 -0.259842
-2.161811 -4.107849 -0.045587
-2.195687 4.083736 -0.029821
-2.224657 -4.594346 -0.149588
-2.209578 4.581179 -0.032822
-2.179177 -73.869017 -23.805396
-2.214619 73.852206 -24.016477
-2.205982 -49.250069 -10.191506
-2.149269 49.243632 -10.154571
-2.247059 -36.810355 -5.411281
-2.194236 36.914541 -5.646938
-2.246010 -1.984407 0.008596
-2.162452 2.003296 -0.029307
-2.199310 -24.547690 -2.355372
-2.228708 24.562510 -2.592430
-2.252574 -10.418264 -0.441198
-2.218063 10.374454 -0.463609
-2.201291 -1.274046 -0.012091
-2.172107 1.302102 -0.009012
-2.233043 -3.134999 0.024620
-2.224974 3.121031 -0.039827
-2.214125 -12.157323 -0.565395
-2.222470 12.037921 -0.620112
-2.226391 73.463891 -23.794820
-2.184427 -2.563533 -0.023807
-2.211429 2.593880 -0.027598
-2.196004 -6.428573 -0.215379
-2.187199 6.370335 -0.082309
-2.232657 -48.797697 -9.763827
-2.183683 -29.200941 -3.540386
-2.183652 29.244521 -3.611051
-2.191552 -1.276480 -0.021702
-2.195640 1.294463 -0.029428
-2.183717 -73.062187 -23.667031
-2.182460 73.032551 -23.779811
-2.137093 36.447588 -5.486565
-2.201316 -18.112013 -1.398655
-2.178442 18.150571 -1.371248
-2.144387 -2.022156 -0.000707
-2.189596 2.004223 0.020050
-2.171228 -3.609081 -0.012114
-2.244074 3.652703 -0.016600
-2.234776 -20.737952 -1.729657
-2.176090 20.687868 -1.811425
-2.167976 -9.555169 -0.412101
-2.140476 9.516951 -0.357605
-2.148590 -72.599732 -23.234247
-2.220386 72.540258 -23.188732
-2.134250 -5.602473 -0.144744
-2.146337 -48.434735 -9.603500
-2.185771 48.370017 -9.722814
-2.088559 -24.049184 -2.324066
-2.187743 24.153287 -2.397889
-2.165235 5.096797 -0.063754
-2.175031 -1.326487 -0.018626
-2.197671 1.366000 -0.040310
-2.100267 -16.016351 -1.042121
-2.184710 16.040186 -1.075606
-2.163202 72.162360 -22.802351
-2.153156 -36.069441 -5.130317
-2.179499 35.993861 -5.181447
-2.129623 -28.759709 -3.440469
-2.153646 28.850029 -3.496588
-2.157319 -2.610066 -0.002532
-2.141179 2.626499 -0.014157
-2.182288 -12.941047 -0.646279
-2.174381 12.974051 -0.642869
-2.153892 -3.159147 0.015531
-2.125333 3.156536 -0.033019
-2.160481 -47.953348 -9.443978
-2.162678 47.956795 -9.507000
-2.215445 -14.276586 -0.787811
-2.172998 14.261712 -0.853453
-2.201552 -4.178638 -0.049844
-2.138040 -5.966772 -0.130977
-2.049447 6.062476 -0.055243
-2.143023 -2.047261 -0.030677
-2.138867 2.076851 -0.023246
-2.170289 -1.378823 -0.003435
-2.178926 1.393664 -0.056509
-2.085530 -71.702364 -22.642924
-2.171375 71.714151 -22.608659
-2.206780 -7.782871 -0.280312
-2.139417 7.792549 -0.208044
-2.156701 -7.364507 -0.293738
-2.125932 7.300973 -0.200467
-2.095332 -4.643903 -0.116170
-2.131291 4.619768 -0.052690
-2.130223 -8.251427 -0.347546
-2.117242 8.228116 -0.143175
-2.053368 -71.264158 -22.207881
-2.066154 71.348307 -22.168497
-2.143590 -47.491877 -9.502964
-2.105617 47.468980 -9.217275
-2.080440 -10.843576 -0.461347
-2.135544 -35.626290 -5.366393
-2.148489 35.602207 -5.235724
-2.129003 -23.658997 -2.115760
-2.166157 23.700604 -2.242525
-2.104068 -20.300026 -1.597868
-2.089200 20.230464 -1.578518
-2.141643 -17.722032 -1.366861
-2.143251 17.730639 -1.264976
-2.159839 -6.838455 -0.180799
-2.114147 6.864180 -0.156525
-2.127038 -1.445649 -0.008061
-2.170014 1.450878 -0.057226
-2.039043 -28.393299 -3.160886
-2.179839 28.409421 -3.369868
-2.166746 -3.696750 -0.039625
-2.095366 0.062499 -0.013639
-2.103839 3.664153 -0.022061
-2.144808 -11.683224 -0.543211
-2.146741 11.676169 -0.555841
-2.109578 -0.010819 -0.017439
-2.111971 0.001606 -0.001903
-2.143719 -0.112848 -0.003904
-2.092786 0.061801 -0.020971
-2.104648 -70.903566 -22.261696
-2.081710 70.907691 -22.029457
-2.122909 -0.117806 0.004329
-2.097108 0.158385 -0.008816
-2.126599 -0.117148 -0.007416
-2.103519 0.079970 -0.046215
-2.108519 -9.989427 -0.446105
-2.093811 9.973174 -0.441654
-2.102836 -2.665997 -0.026247
-2.175086 2.670305 -0.028533
-2.136671 -2.094505 0.010495
-2.115380 2.037847 0.016395
-2.103623 -0.205758 0.002150
-2.092868 0.176752 -0.032224
-2.098595 -47.127505 -9.365271
-2.136197 47.101047 -9.072078
-2.087459 -0.215158 -0.042717
-2.139274 0.170577 -0.009577
-2.076603 -8.706860 -0.357102
-2.074602 8.686413 -0.245420
-2.112222 -0.236401 -0.019364
-2.131360 0.282065 -0.023317
-2.130261 -15.636059 -1.036689
-2.142200 15.532910 -0.999952
-2.136777 -70.456583 -21.454189
-2.114512 70.439233 -21.892895
-2.156659 0.241695 -0.011904
-2.122661 -35.203899 -4.986779
-2.105367 35.187034 -5.256864
-2.115918 -3.212097 -0.018216
-2.132593 3.210615 -0.018010
-2.177209 -1.505996 -0.000224
-2.071110 1.371920 -0.030562
-2.105521 -0.272528 -0.006679
-2.094712 0.327202 -0.037843
-2.094459 -6.475337 -0.222989
-2.084963 6.492937 -0.071208
-2.092616 -0.274969 -0.003159
-2.096876 0.353386 -0.033874
-2.073494 -70.112294 -21.305511
-2.067057 70.059679 -21.444926
-2.054503 -46.709701 -9.138741
-2.120959 46.670247 -8.960392
-2.087381 -0.358675 -0.016088
-2.143025 0.341900 -0.032642
-2.109193 -27.920619 -3.137176
-2.071664 -23.213858 -2.183573
-2.097425 23.271586 -2.090632
-2.073609 -5.132505 -0.103844
-2.104146 5.080270 -0.103474
-2.107095 -4.140253 -0.059874
-2.113828 4.116965 -0.033773
-2.068704 -0.363069 -0.067916
-2.100778 0.392228 -0.013587
-2.162051 -5.521205 -0.104740
-2.070184 5.549350 -0.050074
-2.116772 -13.801842 -0.801638
-2.083098 13.912453 -0.792450
-2.121128 -12.556693 -0.607328
-2.086813 12.582945 -0.654192
-2.172645 -19.825324 -1.595569
-2.112681 -2.068995 -0.006178
-2.124458 2.154720 -0.005602
-2.060839 -1.485536 0.007180
-2.091010 -69.672184 -21.056176
-2.105416 69.574743 -20.900548
-2.056683 -0.437583 -0.019003
-2.096562 0.368877 -0.010737
-2.038123 -34.735134 -4.779606
-2.045868 34.783117 -5.160444
-2.036394 -9.101724 -0.355634
-2.050113 9.098384 -0.292148
-2.097215 -17.258163 -1.176576
-2.077454 17.338623 -1.165425
-2.084537 -2.686920 0.008506
-2.053300 2.704990 -0.038799
-2.077465 -0.446191 0.002768
-2.084444 0.419608 -0.013857
-2.027206 -46.269707 -8.853270
-2.086770 46.220240 -8.846772
-2.091677 -4.638277 -0.095702
-2.085002 4.687634 -0.079648
-2.038845 -69.237997 -20.939770
-2.065348 69.149129 -20.801230
-2.056556 -0.481011 -0.026149
-2.134079 -3.693506 -0.025769
-2.100356 3.731100 -0.017078
-2.071375 -27.562678 -2.904909
-2.053570 27.487607 -3.178159
-2.093464 0.463486 -0.029983
-2.070957 -1.496433 0.017483
-2.021800 1.521403 -0.015792
-2.123644 -6.089566 -0.188635
-2.138605 6.033168 -0.057495
-2.006216 -68.816628 -21.064158
-2.104187 68.792697 -20.701815
-2.070053 -45.791688 -8.709772
-2.102916 45.806960 -8.816424
-2.066865 -3.227090 -0.013053
-2.061872 3.198368 -0.044067
-2.009035 -34.351642 -4.843344
-2.035735 34.371115 -4.868192
-2.094314 -22.832491 -2.005975
-2.113059 22.879971 -2.086739
-2.040258 -0.594812 0.019181
-2.070836 0.555849 -0.054300
-2.076204 -2.142447 -0.018493
-2.018968 2.168040 -0.042610
-2.105063 -15.169038 -0.970835
-2.063359 15.095956 -0.922044
-2.033022 -10.471386 -0.495057
-2.087354 10.415635 -0.459917
-2.008601 -11.262997 -0.477183
-2.077894 11.271631 -0.548010
-2.049138 -0.557159 0.003584
-2.067824 0.583632 -0.050536
-2.127774 -68.410870 -20.555871
-2.058189 68.329958 -20.281852
-2.018371 -19.407750 -1.574576
-2.073175 19.495698 -1.558459
-2.057796 -1.505732 -0.003406
-2.054444 1.495550 -0.043524
-2.022756 -45.361969 -8.542173
-2.049630 45.390827 -8.569304
-2.037650 -0.605583 -0.003738
-2.037258 0.554323 -0.063079
-1.987316 2.678694 -0.049331
-2.064554 -7.381900 -0.283600
-2.012706 7.356575 -0.158612
-1.994592 -67.930591 -20.162703
-2.037015 67.955624 -20.026243
-2.030131 -33.926630 -4.783544
-2.016045 33.949282 -4.738939
-2.042412 -27.099320 -2.902169
-2.088157 27.112010 -2.939194
-2.038433 -9.530608 -0.386964
-1.981578 9.556218 -0.377263
-2.013114 -7.804362 -0.268307
-2.027865 7.845660 -0.162462
-2.006522 -0.660412 0.018867
-2.033541 0.640607 -0.016464
-2.027435 -16.796504 -1.133542
-2.041256 16.852568 -1.101042
-2.012699 -4.179483 -0.042141
-2.043108 4.184939 -0.071872
-2.035052 -13.434851 -0.725086
-1.999225 13.414519 -0.680504
-2.030536 -6.890783 -0.195394
-2.007749 6.945659 -0.159244
-2.002697 -2.241674 -0.000212
-2.024436 2.186068 0.012010
-2.059753 67.510915 -19.839983
-2.052675 -44.920165 -8.631339
-2.001510 44.952468 -8.596327
-2.001899 -0.644515 0.013088
-2.049314 0.575748 -0.025149
-2.005858 -22.379683 -2.031270
-2.011260 22.371356 -2.019474
-1.989615 -12.176213 -0.571500
-1.952715 12.150084 -0.585902
-1.999889 -5.125646 -0.136869
-2.037858 5.109823 -0.071032
-1.993555 -1.508581 -0.042104
-2.050602 8.223258 -0.210151
-1.999414 -3.646787 -0.045955
-2.012514 3.738658 -0.013072
-2.021986 -0.687828 -0.011241
-2.023874 0.698188 -0.073289
-1.968516 -3.257347 -0.039067
-1.992376 3.278813 -0.037415
-2.012026 -67.068138 -19.586396
-1.955489 67.062061 -19.501301
-2.010116 -33.495384 -4.622361
-1.984510 33.470010 -4.590279
-2.045958 -5.605820 -0.151228
-2.044355 5.523474 -0.031133
-1.981769 -4.729941 -0.113578
-1.993820 4.686954 -0.067313
-1.938568 -6.495632 -0.221438
-2.024130 6.534608 -0.152713
-1.980457 -44.523634 -8.210470
-2.008101 44.560954 -8.357118
-1.974088 -26.703621 -2.708990
-1.976471 26.699824 -2.873173
-1.999909 -0.731530 -0.015821
-2.021299 0.711396 -0.039849
-2.007921 -19.070428 -1.511943
-2.031128 19.010533 -1.495634
-1.986164 -2.752656 -0.010135
-2.081375 2.758537 -0.036365
-2.012793 -14.732923 -0.863604
-1.968236 14.677105 -0.840223
-1.968344 -66.625239 -19.083673
-2.043112 66.652232 -19.125601
-1.974825 -1.551161 -0.012516
-2.026547 1.521993 -0.020598
-2.000656 -2.216969 -0.034740
-1.966328 2.245704 -0.005729
-2.017398 -0.788784 -0.000014
-1.945336 0.778805 -0.052753
-1.976939 -8.656655 -0.327284
-1.970765 8.710805 -0.255796
-1.955330 66.197003 -19.145340
-1.957577 -44.121680 -8.004714
-2.001406 44.149468 -8.134769
-2.014485 -33.007047 -4.471393
-1.989625 33.085677 -4.600073
-1.965447 -22.020518 -1.950317
-2.018247 22.034702 -1.991616
-1.960125 -16.391045 -1.066739
-1.966377 16.458312 -1.116194
-1.982213 -0.756373 -0.019981
-1.974913 0.803829 -0.054100
-1.969756 -10.951031 -0.477384
-1.958461 10.871232 -0.503234
-1.947474 -10.007477 -0.457579
-1.883724 9.970729 -0.400222
-1.964267 -65.786833 -18.719917
-1.988662 65.812339 -18.957960
-2.025827 -6.045470 -0.187457
-2.010880 6.072890 -0.079321
-1.991042 -1.600994 -0.031718
-1.947638 1.630581 -0.029409
-1.979642 -26.262332 -2.605502
-1.955594 26.226582 -2.612805
-1.986894 -0.726323 0.016931
-1.951269 0.837350 -0.047835
-1.937659 -4.210240 -0.043917
-1.975897 4.254334 -0.024204
-1.949571 -43.671135 -7.827038
-1.975832 43.703509 -7.831894
-1.999250 -12.996361 -0.667477
-1.945683 12.957070 -0.707945
-1.948121 -3.243636 -0.033741
-1.942699 3.283808 -0.031523
-1.927967 -65.389887 -18.578864
-1.964097 65.386544 -18.666402
-1.961651 -3.755413 -0.054314
-1.964943 3.797163 -0.032280
-1.945675 -2.214104 0.007531
-1.960196 2.287552 0.004119
-1.951988 -2.796138 0.000907
-1.977384 2.786439 -0.003102
-1.986585 -32.643178 -4.404053
-1.983019 32.594095 -4.320783
-1.940852 -18.564858 -1.366614
-1.954636 18.584978 -1.353634
-1.967471 -0.808892 -0.012480
-1.932765 0.863187 -0.033791
-1.904370 -11.743316 -0.468138
-1.962948 11.791332 -0.553802
-1.915574 64.906725 -18.298130
-1.943427 -1.670464 -0.029539
-1.949391 1.633948 0.024952
-1.913032 -43.288593 -7.820276
-1.951441 43.299412 -7.681426
-1.930738 -9.152334 -0.334569
-1.844273 -21.617377 -1.819265
-1.945637 21.586041 -1.920290
-1.911919 -5.190105 -0.120548
-1.947543 5.177863 -0.088011
-1.926460 -0.874840 -0.000242
-1.945840 0.852563 -0.040180
-1.914487 -14.305831 -0.799766
-1.941219 14.328666 -0.810974
-1.920953 -25.777287 -2.562417
-1.958738 25.849974 -2.581445
-1.956631 -4.692818 -0.089740
-1.989194 4.738498 -0.020891
-1.920248 -64.559504 -17.944155
-1.950692 64.533935 -18.086188
-1.864493 -32.237525 -4.227483
-1.944528 32.287549 -4.116552
-1.889511 -16.004288 -1.032095
-1.892572 15.986621 -0.989785
-1.934203 -0.911420 0.008374
-1.948925 0.865855 -0.022816
-1.890464 42.849917 -7.465721
-1.854762 -7.397966 -0.221594
-1.960372 7.383298 -0.201833
-1.921895 -2.276477 0.043017
-1.940459 2.297766 -0.017369
-1.932639 -5.610068 -0.132995
-1.870581 5.600674 -0.044285
-1.943894 -6.957318 -0.187021
-1.969029 6.918274 -0.131555
-1.912963 -1.661409 -0.026716
-1.907637 1.673133 -0.048224
-1.931149 -64.119978 -17.852035
-1.938958 64.055439 -17.421412
-1.909173 -2.813285 -0.013172
-1.954480 2.824837 -0.047145
-1.900601 -0.933132 -0.010028
-1.923685 0.948087 -0.055606
-1.871510 -7.877374 -0.292025
-1.915801 -3.313653 -0.046208
-1.918088 3.333004 -0.005852
-1.966967 -18.117017 -1.406938
-1.912679 18.193940 -1.315735
-1.911909 -63.649315 -17.619757
-1.904269 63.714908 -17.445998
-1.911316 -6.574936 -0.191924
-1.862758 6.457664 -0.095168
-1.913524 -42.445503 -7.489758
-1.930773 42.445010 -7.462020
-1.954900 -31.770622 -4.062713
-1.918337 31.807190 -4.131400
-1.935730 -25.415062 -2.520250
-1.943257 25.423236 -2.714902
-1.912890 -21.162208 -1.777694
-1.869388 21.186981 -1.779132
-1.872147 -4.244325 -0.047081
-1.938658 4.316666 -0.016426
-1.898685 -3.746115 -0.067031
-1.887092 3.808359 -0.026617
-1.881716 -0.912349 -0.017369
-1.851147 0.943772 -0.039953
-1.934084 -12.589594 -0.576353
-1.925569 12.627702 -0.636381
-1.915752 -10.392516 -0.503297
-1.884883 10.470460 -0.445158
-1.975383 -1.704095 -0.001381
-1.900588 1.705729 -0.001528
-1.946578 -63.208524 -17.149013
-1.893176 63.251358 -17.323361
-1.828037 -8.272240 -0.346234
-1.863109 8.271703 -0.179106
-1.900741 2.278464 0.001058
-1.914482 -9.567640 -0.385505
-1.848952 9.564407 -0.332464
-1.952456 -42.003931 -7.557932
-1.899579 42.009935 -7.335792
-1.905732 -0.980036 -0.003647
-1.920031 0.969856 -0.051582
-1.831583 -13.894706 -0.756296
-1.916229 -62.855223 -17.100384
-1.832535 62.805092 -17.176294
-1.882547 -31.345362 -3.937863
-1.884824 31.381917 -4.098988
-1.897290 -11.315615 -0.536199
-1.878595 11.330059 -0.585530
-1.890659 -6.078537 -0.189323
-1.899822 6.106606 -0.066577
-1.918238 -15.604152 -1.104254
-1.874987 15.607016 -0.975677
-1.890491 -24.988809 -2.503435
-1.851984 -2.831213 -0.024372
-1.886945 2.830012 -0.014805
-1.873288 -1.031608 -0.009486
-1.819780 1.004904 -0.044401
-1.856500 -1.714666 0.017265
-1.884202 1.748039 -0.006592
-1.900610 -62.394567 -16.649903
-1.871674 62.421926 -16.383631
-1.843716 -41.622419 -7.315099
-1.885050 41.597737 -7.223805
-1.866766 -20.725292 -1.727162
-1.883935 20.702792 -1.641043
-1.876794 -17.769609 -1.336816
-1.902883 17.702484 -1.329053
-1.856166 -5.138532 -0.146389
-1.859967 5.244001 -0.028800
-1.819549 -4.738551 -0.062606
-1.860670 4.770564 -0.102562
-1.884804 -3.342471 -0.062031
-1.819857 3.309699 -0.023048
-1.846025 -61.992340 -16.288860
-1.857131 -1.045806 -0.017970
-1.852177 1.020016 -0.036307
-1.882303 -8.729486 -0.344013
-1.858938 8.742739 -0.267302
-1.862876 -30.986345 -4.002443
-1.845596 30.863686 -3.995770
-1.822260 -2.298497 -0.002128
-1.826774 2.307234 -0.006330
-1.835091 -41.155284 -7.184743
-1.902133 41.101524 -6.933714
-1.857930 -3.843347 -0.025064
-1.899546 3.864753 -0.051087
-1.811955 -61.557306 -15.836884
-1.848032 61.537048 -16.009124
-1.848421 -1.746158 -0.002662
-1.864576 1.803976 -0.018956
-1.805054 -24.587082 -2.481329
-1.839924 24.591511 -2.516233
-1.844612 -1.107122 0.026328
-1.837422 1.119325 -0.045653
-1.833468 -5.655518 -0.128429
-1.843569 5.645217 -0.037827
-1.800392 -4.305004 -0.049100
-1.800700 4.295186 0.014811
-1.835006 -12.164128 -0.557875
-1.861154 12.174437 -0.552656
-1.849562 61.164977 -15.712010
-1.788552 -40.745106 -6.926512
-1.784237 40.706657 -6.863983
-1.809650 -2.859929 -0.036288
-1.866075 2.873290 -0.000834
-1.844847 -30.536727 -3.915025
-1.836878 30.520882 -3.935140
-1.854716 -20.287112 -1.670310
-1.838581 20.337483 -1.659884
-1.820600 -15.204233 -1.005694
-1.811760 15.118178 -0.929580
-1.787779 -13.479759 -0.677241
-1.827057 13.412910 -0.642299
-1.834039 -1.119893 -0.034142
-1.863675 1.010130 -0.011389
-1.811815 -17.275201 -1.257956
-1.835813 17.259992 -1.209175
-1.828351 -9.966583 -0.452422
-1.839060 9.973791 -0.376396
-1.836812 -2.324698 0.000177
-1.799144 2.338516 -0.019259
-1.820614 -60.681266 -15.521149
-1.852045 -7.021595 -0.242398
-1.780988 7.037582 -0.128332
-1.832139 -1.831321 -0.004783
-1.819002 1.777760 -0.008086
-1.799618 -7.371854 -0.215914
-1.783654 7.437251 -0.166872
-1.781356 -3.373074 -0.025323
-1.781938 3.365238 -0.057377
-1.818437 -40.300602 -6.986724
-1.757811 40.338490 -6.632677
-1.792661 -24.124066 -2.281766
-1.899388 24.128466 -2.398434
-1.809181 -10.876153 -0.490802
-1.821603 10.830408 -0.519285
-1.818427 -6.534973 -0.198872
-1.789929 6.535163 -0.136297
-1.798460 -1.125672 0.006458
-1.827953 1.130583 -0.059032
-1.761821 -9.143099 -0.350645
-1.845465 9.132017 -0.306900
-1.845947 -60.279617 -15.510226
-1.837950 60.239387 -15.581498
-1.791232 -30.090193 -3.743804
-1.793539 30.056112 -3.814074
-1.821202 -7.899832 -0.297668
-1.814688 7.891315 -0.171541
